page_number,chunk,chunk_char_count_raw,chunk_word_count_raw,chunk_token_count_raw,embedding
-1,"Answer:Julius Caesar (the toga clad one) was the leader of the Roman world from 49 BC until 44 BC.The other Julius Caesar was born in 1830 and become one of the founding members of the Broadwater Cricket Club (Sussex, England). He managed three centuries and a little under five thousand runs for both Surrey and Lancashire in a career that spanned 194 first class matches. Sadly he took his own life oon 6th March 1878, nine days before the Ides of March.",456,82,114.0,"[-2.32098289e-02  5.23737026e-03 -5.13657406e-02 -5.52334310e-03
 -4.32290994e-02  3.68130952e-02 -2.29139924e-02  6.39096648e-02
 -6.76863790e-02  1.00964136e-01 -9.31089465e-03 -1.26925319e-01
 -6.70560927e-04  2.18281075e-02 -3.96763869e-02 -4.38152589e-02
 -1.32308394e-01 -3.37511790e-03 -1.61699858e-02 -8.39744583e-02
 -5.56667596e-02 -3.49454172e-02  5.93054574e-04 -5.09266183e-02
  1.85196884e-02  3.71664278e-02  1.94339361e-02  4.91024693e-03
 -1.01895425e-02  8.64020549e-03  7.00936839e-02 -9.41476598e-03
  7.79475719e-02 -1.22801065e-02  1.67335086e-02 -4.09305990e-02
 -2.04032883e-02  4.60406840e-02  6.50458559e-02 -3.53184827e-02
  2.95869354e-02  6.09857030e-02  3.55155766e-02  1.10973388e-01
 -1.54583540e-04  3.62520851e-02  3.04007307e-02  7.63033852e-02
 -3.09537747e-03  3.36889327e-02  2.72682868e-02  4.30044197e-02
  1.01449033e-02 -1.08934656e-01 -2.16938891e-02 -3.36728692e-02
 -6.10243417e-02 -1.88027527e-02  7.64502138e-02 -1.32451169e-02
 -1.60339754e-02  4.27276492e-02  6.91786781e-03  3.20907235e-02
 -9.99315605e-02 -5.85453585e-02 -5.65132722e-02 -1.96497701e-02
 -2.09381860e-02  5.00876531e-02  2.63131713e-03 -3.95333469e-02
  9.83165763e-03  4.24119532e-02 -5.88581301e-02  1.99527647e-02
  4.19091880e-02 -4.04844619e-02 -6.62805140e-02 -3.17671783e-02
  1.07902754e-02 -2.57087853e-02 -5.83227538e-02  9.90990996e-02
 -2.20790543e-02 -5.98285161e-02  3.20912711e-02 -4.61667217e-02
  9.99268703e-03 -8.52386206e-02  5.69796227e-02  5.71612688e-03
  2.70912442e-02 -1.09975869e-02 -2.04077624e-02  4.57955152e-02
 -6.01616018e-02  2.35733613e-02  1.50211053e-02  2.28823144e-02
 -2.43183170e-02 -8.25179890e-02  4.83407676e-02  4.82587703e-02
 -2.45095752e-02  8.04106891e-02  2.03878246e-03  5.77308089e-02
  2.52448767e-02 -2.87584066e-02 -6.22157007e-03 -2.82600522e-02
 -2.55624671e-02 -4.29612845e-02  2.35301331e-02  2.91843177e-03
 -3.04826498e-02  6.32259026e-02 -4.99646217e-02  1.04965195e-02
 -5.27318753e-03 -7.63511099e-03 -1.92923355e-03 -1.99886430e-02
 -3.81656103e-02  7.37727657e-02  9.81712490e-02  2.19518207e-33
 -6.62435144e-02 -8.76262113e-02 -5.12095504e-02  6.90185204e-02
 -5.01027144e-02 -2.67229527e-02  8.61929357e-02 -5.68103567e-02
 -2.23479364e-02  2.41503702e-03  1.68481059e-02 -8.12530518e-02
  5.29119372e-03 -4.02347073e-02  6.24475488e-03  6.29684925e-02
  2.81126313e-02 -8.60516727e-02 -2.84501500e-02 -2.13833246e-02
 -3.20672616e-02 -7.18611432e-03  1.21583223e-01 -4.27191667e-02
  1.65365368e-01 -2.36967616e-02  3.04351225e-02 -2.82473993e-02
  1.56314239e-01  1.65945590e-02  1.14189893e-01 -3.98012884e-02
 -1.08140543e-01  3.99733856e-02  7.01808259e-02  6.15506954e-02
  2.13226071e-03 -6.32868856e-02  2.16317810e-02  6.87562600e-02
 -1.62057858e-02  4.36789133e-02  5.28226085e-02 -2.21016072e-02
 -3.27794775e-02  1.83806859e-03 -4.55911011e-02  5.33302277e-02
 -1.19681461e-02 -1.64363347e-02 -5.27376030e-03 -1.05019882e-02
  5.38482890e-03 -5.22824749e-02  3.52870822e-02 -2.32947357e-02
 -4.68880078e-03  8.65478665e-02 -2.89762905e-03  1.93518568e-02
  3.48391868e-02  4.19810377e-02 -9.72789600e-02  6.66220933e-02
 -3.36497836e-02 -7.06633693e-03  5.76524213e-02 -3.55022848e-02
  1.25769535e-02 -5.51947132e-02  4.75923680e-02  1.08677177e-02
 -4.13207337e-02 -9.35397968e-02 -4.81879860e-02  5.07478267e-02
  3.62210535e-02 -2.02123038e-02 -8.38869885e-02 -1.16230771e-02
 -6.15090178e-03  3.66862491e-02  7.01714009e-02  9.52874683e-03
  3.83002944e-02 -9.79278237e-04 -3.70668583e-02  1.65459979e-02
  1.07980836e-02  5.48008382e-02  3.06885336e-02 -2.37591080e-02
  5.48776053e-02  1.08424830e-03 -7.79585689e-02 -3.13174360e-33
 -1.01492010e-01  1.22918449e-02  9.52911749e-02 -8.46408494e-03
  8.97732228e-02 -7.96755310e-03 -5.11738919e-02  4.52807322e-02
 -1.77932866e-02 -3.15937437e-02  4.40286584e-02  4.10600342e-02
 -2.24397872e-02 -1.28661301e-02  1.57393683e-02 -2.76842457e-03
  3.68897095e-02  8.33565965e-02 -1.26488507e-01 -2.29371060e-02
  6.29129037e-02 -4.35813591e-02 -2.76205968e-02 -1.16132602e-01
 -9.44347121e-03  2.66652144e-02  4.21466529e-02  1.33978517e-03
 -4.58386093e-02  4.41523343e-02 -4.02293280e-02  4.79268245e-02
  7.43078208e-03 -6.28917590e-02  1.16523234e-02  4.69622985e-02
 -1.86876338e-02  2.67012604e-02  2.70507801e-02  8.49666670e-02
 -9.62746236e-03  5.13742715e-02  4.64800224e-02 -2.36851871e-02
  9.38413315e-04 -7.31683671e-02 -2.83800066e-02  2.26273257e-02
 -2.99076363e-02  3.85732427e-02 -4.76660877e-02 -1.43157002e-02
  9.42093059e-02 -2.62114522e-03  1.49704829e-01 -2.59228353e-03
 -4.40625101e-03 -3.17490995e-02 -3.96697074e-02 -6.84373453e-02
 -4.57402226e-03 -1.21371113e-02  9.42598097e-03  4.04743217e-02
  2.36088112e-02  7.18141198e-02 -4.12820801e-02 -2.62822537e-03
 -6.69116676e-02 -1.21750563e-01 -2.25068964e-02 -1.12745821e-01
 -7.74989426e-02 -1.90843781e-03 -1.37729764e-01  2.05047056e-02
 -5.88443950e-02  3.25465715e-03  2.83931419e-02  8.32596328e-04
 -3.84766124e-02  1.97139475e-02 -2.47447775e-03  2.67825462e-02
  4.77980785e-02 -1.78647228e-03  3.49451452e-02 -8.33106488e-02
  8.79471526e-02  1.54277971e-02  7.44528919e-02 -9.39994678e-02
  9.63903517e-02 -7.17118010e-02 -1.78498048e-02 -3.90397368e-08
 -4.15292233e-02  3.92310582e-02 -3.74368094e-02  7.07098469e-02
  6.35134950e-02  7.22309053e-02  9.48212203e-03 -5.93390763e-02
  6.47712350e-02  3.93636152e-02  8.99828039e-03  3.37268859e-02
  2.91741341e-02 -4.30878624e-02  1.03674851e-01 -1.14032263e-02
 -5.98542914e-02 -3.47991921e-02 -1.70496609e-02  2.04939898e-02
  2.76774876e-02  7.62581080e-03  1.06433127e-02  4.38268483e-02
 -2.28714794e-02 -2.36017965e-02 -1.98222175e-02 -3.32515053e-02
 -1.82114616e-02 -6.79866448e-02 -3.09667811e-02  2.65629496e-02
 -4.89994586e-02 -3.62634286e-02  8.59455243e-02  1.62470751e-02
 -3.92567506e-03 -4.16774601e-02 -1.95042733e-02  2.16389354e-02
 -3.51386867e-03  1.20758660e-01 -1.66581925e-02  8.86729583e-02
  6.75884411e-02  5.56332022e-02 -3.21194790e-02  3.69563922e-02
 -7.46815428e-02 -6.30024225e-02 -7.49155208e-02  8.18082541e-02
  6.03986681e-02 -4.44698073e-02 -7.02786148e-02 -1.06445681e-02
 -8.16944428e-03  5.36090955e-02 -8.11067894e-02 -1.90213248e-02
 -2.76341010e-02 -3.66824754e-02 -3.42555754e-02 -4.52079158e-03]"
-1,"Answer:Robert John Kennedy made his Test debut against Zimbabwe in 1996 and acquitted himself well in their opponent's first innings, taking three wickets for 28 runs. A miserly bowler, he was able to extract movements both ways through the air. However, the pressures of playing at the highest level soon impacted on his control and he faded from New Zealand's senior team after only four Tests and seven One Day Internationals. He retired with 91 first class wickets to his name with a best haul of six wickets for 61 runs.Robert Francis Kennedy was the brother of US President, John F. Kennedy and was the Democratic senator for New York. He was assassinated in June 1968.",675,116,168.75,"[ 1.61356051e-02  7.23943766e-03 -1.16818994e-01  1.84200965e-02
  4.65586036e-02 -6.39967620e-03 -3.47672626e-02  2.48456225e-02
 -1.65775158e-02  5.40838055e-02  2.98837554e-02  7.54640251e-02
  3.03903893e-02 -1.43882986e-02  1.93848852e-02  2.43206918e-02
 -5.04050441e-02  8.33544657e-02 -7.17811584e-02  4.71259616e-02
 -1.88220497e-02  2.20219567e-02 -1.25575447e-02 -4.54177223e-02
  3.43486629e-02  5.72401993e-02  1.89934950e-02  2.60883961e-02
 -2.89876349e-02 -1.57446191e-02  1.22193154e-02 -1.06133848e-01
 -3.19070406e-02  7.21700415e-02  8.97987187e-03 -3.97917144e-02
 -2.24557556e-02  1.24709904e-01  1.17316417e-01 -6.24454953e-02
 -1.09603815e-02 -8.08879957e-02  4.94964793e-02  1.47751458e-02
 -1.29490122e-02  4.30709347e-02 -6.37624636e-02  5.31439222e-02
  3.31015736e-02  3.13609303e-03 -4.29437403e-03  3.39509249e-02
 -1.40184648e-02 -7.70520046e-03  7.20800310e-02 -8.67340863e-02
 -5.93397990e-02  2.83598546e-02 -2.00560950e-02 -3.95521149e-02
 -4.76545095e-02 -4.60829549e-02 -1.30858934e-02 -8.09202343e-03
 -4.19115871e-02 -9.63302702e-03 -4.14919965e-02 -7.99850300e-02
  4.87265959e-02  5.47714643e-02 -3.01816650e-02  9.31143984e-02
  2.41934061e-02 -2.95910798e-03 -5.24583496e-02  3.38700862e-04
  2.89778262e-02  8.98090005e-02 -4.74429578e-02  9.33929533e-02
  6.51809946e-02 -8.69248807e-02 -6.39421120e-02  7.98622817e-02
  1.68760940e-02 -3.16696838e-02 -8.03195834e-02 -1.10346824e-02
 -5.51373288e-02 -1.55930046e-03  2.98688635e-02  1.23991385e-01
  2.45462805e-02 -4.71326448e-02 -3.61401704e-03 -1.88899022e-02
 -4.17671837e-02  5.43413572e-02 -2.20264494e-02  6.46724254e-02
 -5.48557416e-02 -1.28227789e-02 -1.60873365e-02  9.80618149e-02
 -3.72079946e-02  5.52671477e-02  1.73279829e-02 -1.33820260e-02
  5.28467894e-02 -5.87991215e-02 -1.84093323e-02 -5.38587831e-02
  2.05680560e-02 -6.15663640e-02  4.19325121e-02 -7.75454044e-02
 -7.56252604e-03  6.11058399e-02 -7.28870779e-02 -4.39847894e-02
  1.28551258e-03  7.26128183e-03 -5.00919037e-02 -6.15067258e-02
 -4.50716093e-02  2.52066609e-02  9.22140107e-02  3.14829713e-34
  8.87344331e-02 -3.48030105e-02 -1.88080792e-03  3.02707907e-02
 -4.79119597e-03 -6.70537353e-02 -3.41162607e-02 -8.41962174e-02
  3.66478115e-02  2.84680314e-02  9.40803066e-02 -4.01493311e-02
 -2.47297287e-02 -4.52408642e-02 -3.55169666e-03  8.90782624e-02
  3.91432904e-02 -6.72677532e-02  2.46089362e-02  4.69811410e-02
 -8.71895161e-03 -2.71535218e-02  4.20871228e-02  4.00951579e-02
 -1.48851459e-03  7.70298466e-02  1.93868205e-03 -1.16507271e-02
 -6.11343049e-03 -1.47929937e-02 -9.62587446e-03  4.80480157e-02
 -1.14553154e-01  3.21093835e-02  2.27618795e-02 -8.35658088e-02
  3.93455615e-03 -4.43177065e-03  4.79811095e-02 -9.28731263e-03
  2.61825379e-02  4.77393530e-03  2.34059207e-02 -4.18549925e-02
 -2.59910002e-02 -6.14618436e-02 -1.53378649e-02  7.89783075e-02
  8.00590515e-02 -3.66017893e-02  9.93312150e-02 -8.15532170e-03
 -4.59118513e-03  1.13463392e-02  2.26407982e-02 -6.27148300e-02
  6.40527433e-05  8.03207010e-02  3.63445915e-02  9.51229930e-02
 -3.59338298e-02 -8.98324177e-02 -3.03596873e-02  5.78154922e-02
  3.82007030e-03 -3.98880467e-02 -7.94377998e-02 -5.13364784e-02
 -5.47280684e-02  2.07060240e-02  8.35619420e-02 -1.17775146e-02
 -1.55355213e-02 -6.45550862e-02  1.77778583e-02  3.37416343e-02
  3.08210775e-02  4.68633622e-02  2.59480234e-02 -4.14413447e-03
  4.33912128e-02  3.46023403e-02  9.97954160e-02 -5.07545546e-02
 -4.99984287e-02  4.43654694e-02 -7.27394149e-02 -8.81109461e-02
 -1.39847435e-02  1.38303861e-02 -7.69122988e-02 -1.58329718e-02
 -3.59891802e-02 -3.24767716e-02  1.35592753e-02 -4.32241873e-33
 -5.49547337e-02  3.48516740e-02 -3.08274711e-03  9.14544016e-02
  4.01741043e-02 -2.09210087e-02 -4.04349789e-02 -4.61333953e-02
 -9.30308178e-03 -2.46459674e-02  1.19198179e-02 -1.64770603e-03
  2.26107277e-02  8.64469334e-02  2.14709621e-02  4.57811840e-02
 -8.27555358e-03  2.56025270e-02  1.51802925e-02 -2.73623075e-02
  1.16911046e-01  9.56059992e-02  5.94598502e-02 -4.20767777e-02
  2.48704236e-02 -2.14341376e-02  1.07261469e-03  3.43908630e-02
 -4.52706702e-02 -1.49402255e-02 -1.42052462e-02  1.16899215e-01
  7.26182014e-02 -3.50961275e-02 -3.10687069e-02  7.66611844e-02
 -3.00569274e-02 -2.64193155e-02  2.28235088e-02  4.54867855e-02
  5.81362993e-02 -9.69651621e-03 -1.66316405e-02 -5.99546582e-02
 -9.60351899e-03 -1.05346024e-01 -1.18994890e-02  6.91973343e-02
  8.48708302e-03 -2.81396229e-02 -4.71672900e-02  1.11393705e-01
 -4.76505794e-02  1.07162986e-02  6.50202110e-02  2.75099929e-02
  8.93412682e-04  6.59098476e-03  9.71387327e-02 -5.99550717e-02
 -1.17340103e-01 -5.76329092e-03 -7.89801180e-02  2.56356038e-02
 -2.40951851e-02  1.04813911e-01  3.48236449e-02 -1.37610817e-02
  4.67866138e-02  5.61152468e-04 -5.17266393e-02 -7.62233883e-02
  3.59567329e-02  4.03704830e-02  2.58852057e-02  1.83436107e-02
 -6.78664818e-02  4.52536233e-02 -2.83699743e-02  1.00317255e-01
 -1.19836152e-01 -1.07975518e-02 -5.87789454e-02 -2.22805273e-02
 -1.75718106e-02  1.83109976e-02  1.26980552e-02 -1.46713808e-01
 -4.65616770e-02 -5.04859537e-02  3.40862647e-02 -5.97183406e-02
  9.68731940e-02 -2.60449331e-02 -5.50909154e-02 -4.14913472e-08
  5.11631891e-02 -1.66118611e-03 -4.12805714e-02  2.90170666e-02
  8.48438311e-03  4.35744300e-02  5.38792694e-04 -2.60227844e-02
 -7.51052499e-02 -2.76270397e-02  4.10899781e-02  2.25406908e-03
  5.43357916e-02  2.88317986e-02  3.53730097e-02 -1.03167854e-01
  3.49839628e-02 -3.05105112e-02 -5.81802428e-02  8.65026959e-04
  3.42738479e-02 -2.57142074e-02  5.39500907e-04  1.28911175e-02
  5.96925393e-02  1.98793672e-02  3.00934110e-02  2.88160965e-02
 -4.31865864e-02  2.47950433e-03 -5.37264459e-02  2.36934368e-02
 -4.76549268e-02 -7.48079270e-02 -8.66847858e-03  5.41586466e-02
  4.54248898e-02 -7.02574700e-02  1.19280303e-02 -4.41865474e-02
 -7.28959888e-02  8.90630484e-02 -2.46739201e-02  4.23883498e-02
 -5.58204092e-02  1.01905037e-03 -6.40501752e-02  1.72907412e-02
 -7.63400495e-02 -9.11375806e-02 -6.02076948e-02  3.15927826e-02
 -8.53657052e-02 -2.49189455e-02 -3.28592323e-02  4.98667322e-02
  3.42971906e-02  2.95732711e-02 -3.35363522e-02 -4.21389751e-02
  2.81773712e-02 -5.97312711e-02 -7.08408058e-02 -1.19261302e-01]"
-1,"Answer:Born in Glasgow, David Livingstone had the honour of representing Scotland on 25 occasions. A right arm off spin bowler he had the distinction of taking ten wickets in a match against Ireland in 1957. He also managed a haul of six for 93 against the touring Australian team in 1964.The other David Livingstone was a missionary who explored Africa during the mid-19th century. His now famous meeting with Sir Henry Stanley gave rise to the often quoted phrase ""Dr Livingstone, I presume"".",494,83,123.5,"[ 5.65069392e-02  2.71270927e-02 -6.27598763e-02 -9.42696631e-03
 -3.60621139e-02  6.17726846e-03  8.47710967e-02 -3.48363183e-02
 -2.95732189e-02  9.87610370e-02 -2.81432811e-02 -1.18107691e-01
 -4.68972959e-02  3.90369557e-02  1.08015342e-02  2.02027000e-02
 -7.92198628e-02  1.52712679e-02 -2.18639653e-02 -5.76391770e-03
 -2.34849211e-02  1.05365016e-01  9.24812909e-03  2.30964012e-02
  3.14615071e-02 -3.03908698e-02 -3.49279121e-02 -5.79045787e-02
  5.78998700e-02  5.91762923e-02  6.51751012e-02 -5.01883263e-03
 -5.81993209e-03  2.51053460e-02 -1.95205789e-02 -8.81411973e-03
 -7.24173784e-02  6.64948225e-02 -8.81343242e-03 -4.78151813e-02
  7.20849559e-02 -1.42135341e-02  1.82546396e-02 -4.46907356e-02
  2.60347370e-02  4.02568392e-02  8.62416402e-02  7.81007335e-02
  2.80100442e-02 -2.57264581e-02 -2.65388750e-02  1.85143086e-03
 -5.03191957e-03 -1.37696341e-01 -6.60434412e-03 -1.86071899e-02
 -2.04165559e-02 -5.17335348e-02 -2.20729988e-02 -2.94578448e-02
 -6.05644248e-02 -6.35215342e-02 -2.14315820e-02  4.93191704e-02
 -4.55658957e-02 -1.42616332e-02 -3.49032618e-02 -7.79450461e-02
  4.02005650e-02  3.79398502e-02 -6.46260334e-03 -6.53031617e-02
 -1.34987002e-02  2.20387466e-02  6.67476356e-02  6.27430808e-03
  3.96852754e-02 -9.20976792e-03 -5.60562238e-02  1.09673040e-02
  4.03231196e-03 -6.08416200e-02 -1.28379057e-03  3.96736301e-02
  4.90635410e-02 -1.20510653e-01  3.95020545e-02 -6.04889952e-02
 -2.60032825e-02 -8.02549869e-02  4.18194756e-02 -3.07556707e-02
  6.07911237e-02 -2.53965128e-02  8.75866227e-03  6.45270944e-03
 -2.73314286e-02  4.44030091e-02  2.11457815e-03  3.76108028e-02
 -1.01862356e-01 -4.51455936e-02 -2.16550361e-02  4.33341265e-02
 -5.75771146e-02  1.83204038e-03 -1.87380910e-02 -2.94629093e-02
  1.36190923e-02 -3.50910313e-02  2.44311821e-02  1.96068939e-02
 -2.57014763e-02  8.61333981e-02  5.08875996e-02 -7.93029889e-02
 -2.13710517e-02 -8.34178738e-03 -1.66521724e-02 -6.29929546e-03
 -9.36211944e-02  1.26190735e-02 -5.12124300e-02 -6.82626739e-02
 -9.17789936e-02  6.75467402e-02  8.18274915e-02  1.74832262e-34
  7.27181835e-03 -5.93164824e-02  9.04707424e-03  2.10662410e-02
  7.71630853e-02  4.05920390e-03 -1.93002785e-03 -2.47419029e-02
  7.30533078e-02 -1.33523839e-02  9.63672847e-02  8.07251967e-03
  1.00737758e-01 -1.50337564e-02 -7.11900145e-02  1.05845466e-01
 -1.41638322e-02  4.27725678e-03  4.37514856e-02 -3.39089260e-02
  1.70690529e-02  1.46043152e-02  4.86689620e-02 -6.11440279e-02
  4.41706926e-02 -3.13154608e-03  5.15403086e-03 -4.97128777e-02
  7.91775286e-02  2.82400120e-02 -2.11512782e-02 -2.35767104e-03
 -6.52472526e-02 -7.38696707e-03  3.88194807e-02  5.70305251e-02
 -6.15822598e-02 -7.40083531e-02 -2.66796933e-03  7.94075578e-02
 -4.72832620e-02 -3.12500931e-02 -2.04944946e-02 -2.97586657e-02
 -9.70166326e-02  5.39516658e-03 -3.81232686e-02  4.32298742e-02
 -2.03581387e-03  5.59121557e-02  2.11117528e-02 -8.89562257e-03
 -5.62054012e-03 -5.65689839e-02  7.09771216e-02 -3.43835875e-02
  2.33608279e-02  1.09866105e-01  8.75455588e-02  8.86566471e-03
 -3.48743275e-02 -3.11721154e-02 -2.32454352e-02 -8.47696234e-03
  1.05442196e-01 -7.75951967e-02  1.03759944e-01  1.37360604e-03
 -6.60464093e-02 -8.99583474e-02  2.86425464e-02  8.65921192e-03
 -2.51656957e-02 -7.94747993e-02 -1.05501935e-02  2.67431252e-02
 -1.32856034e-02  4.69850153e-02 -4.44611581e-03  6.39215261e-02
 -2.95980480e-02  7.75723308e-02  3.92127258e-04  1.08782633e-03
 -4.33341041e-03  1.58879161e-02 -1.29469773e-02 -1.21674389e-02
  1.49861560e-03 -5.51437624e-02 -6.29811268e-03 -6.29881546e-02
  2.00502817e-02  2.38551293e-02 -5.57350628e-02 -2.80921881e-33
 -7.03030080e-02  2.70195287e-02  5.97989522e-02  7.13139251e-02
  1.37700578e-02 -5.53876460e-02  1.02663763e-01  3.85888591e-02
 -4.75988500e-02  8.14306142e-04  6.17258549e-02  4.18469030e-03
  3.91765572e-02 -8.85155890e-03 -3.41847241e-02  4.69696755e-03
 -6.19533211e-02  3.59611362e-02  1.00981677e-02  2.07048487e-02
  7.40670413e-02 -4.92947027e-02  8.89087748e-03 -3.04073393e-02
 -1.50557403e-02  1.33569874e-02  1.01321720e-01 -5.96766919e-02
 -7.37286285e-02 -6.12366945e-02 -5.89409843e-02  1.18815951e-01
 -2.50988808e-02 -1.11301497e-01 -2.67416537e-02  7.81490430e-02
 -2.43194029e-03  3.12501639e-02  1.82641894e-02  1.31014720e-01
  1.81778762e-02  5.64463325e-02  5.64199500e-02 -5.37405089e-02
 -9.43563785e-03 -6.68267012e-02 -3.93214598e-02  2.82417387e-02
 -2.26636510e-02 -1.99887790e-02 -1.00296307e-02  8.37531760e-02
 -2.27129944e-02  2.51375157e-02  9.42708403e-02 -1.66506879e-02
 -6.75164105e-04 -2.65026577e-02  7.99511746e-02 -7.57344589e-02
 -9.84894112e-02 -1.95103604e-02 -2.32271887e-02  3.98829021e-02
 -4.58421074e-02  5.57754338e-02 -2.87409108e-02 -4.61262092e-02
 -5.59975058e-02 -2.04236116e-02 -7.70367831e-02 -1.14546873e-01
  2.12807413e-02 -4.50392328e-02 -5.65521009e-02  3.38625796e-02
  3.35394628e-02 -1.13176713e-02  7.69135058e-02  3.85936610e-02
 -3.79774272e-02 -2.49684807e-02  3.83361578e-02  4.06735130e-02
  1.21841091e-03 -5.73704578e-02 -3.52820056e-03 -8.46807212e-02
  4.05886583e-02  5.67824952e-02  1.10712774e-01 -4.37953956e-02
  1.23168109e-02 -4.30384390e-02  7.70900100e-02 -3.78093112e-08
 -4.48520258e-02  3.31951566e-02  2.13905144e-02  6.23707622e-02
  6.01042733e-02  8.86327550e-02 -5.61853610e-02 -5.85894398e-02
 -3.09292227e-02  8.17499235e-02  3.97945009e-02 -3.26326676e-02
  6.96335104e-04 -2.33305674e-02  4.25290316e-02 -1.66516434e-02
 -6.51125759e-02 -2.12913062e-02 -9.01756994e-03 -2.94997264e-03
  4.77291970e-03  1.64578408e-02  9.56169143e-03  2.09225900e-02
  8.79947394e-02 -3.15351039e-02  1.69561841e-02 -5.12644909e-02
 -2.28043329e-02 -9.84326676e-02 -8.50385725e-02  3.51644233e-02
 -7.09906816e-02  1.64065622e-02  6.92888126e-02 -3.28996591e-02
  1.90643072e-02 -9.57324505e-02 -2.16098409e-02  2.15935684e-03
 -8.45517069e-02  7.11001530e-02  5.52015901e-02  3.87581028e-02
  5.46072163e-02  7.89762288e-02 -5.00504598e-02  9.21215937e-02
 -1.41646385e-01 -4.36649770e-02  2.26259194e-02 -6.34737546e-03
  7.81055689e-02  7.11410567e-02 -3.76129337e-02 -1.61639210e-02
 -1.37775885e-02 -6.01920560e-02 -5.03835902e-02  4.76005897e-02
  1.91013105e-02 -2.58408226e-02 -6.39396086e-02 -7.06048906e-02]"
